File_name,Video_length_clips,Video_length_seconds,Threshold_0.0000,Duplicate_names_0.0000,Is_duplicate_0.0000,Duplicate_clip_count_0.0000,Total_non_duplicates_0.0000,Threshold_0.0001,Duplicate_names_0.0001,Is_duplicate_0.0001,Duplicate_clip_count_0.0001,Total_non_duplicates_0.0001,Threshold_0.0002,Duplicate_names_0.0002,Is_duplicate_0.0002,Duplicate_clip_count_0.0002,Total_non_duplicates_0.0002,Threshold_0.0003,Duplicate_names_0.0003,Is_duplicate_0.0003,Duplicate_clip_count_0.0003,Total_non_duplicates_0.0003,Threshold_0.0004,Duplicate_names_0.0004,Is_duplicate_0.0004,Duplicate_clip_count_0.0004,Total_non_duplicates_0.0004,Threshold_0.0010,Duplicate_names_0.0010,Is_duplicate_0.0010,Duplicate_clip_count_0.0010,Total_non_duplicates_0.0010
TNS_0251_V.mp4,10,100,0.0,TNS_0241_V.mp4,True,5,154,0.0001,TNS_0241_V.mp4,True,5,154,0.0002,TNS_0241_V.mp4,True,10,154,0.0003,TNS_0241_V.mp4,True,10,154,0.0004,TNS_0241_V.mp4,True,10,154,0.001,TNS_0241_V.mp4,True,10,154
TNS_0252_V.mp4,10,100,0.0,TNS_0242_V.mp4,True,6,154,0.0001,TNS_0242_V.mp4,True,6,154,0.0002,TNS_0242_V.mp4,True,10,154,0.0003,TNS_0242_V.mp4,True,10,154,0.0004,TNS_0242_V.mp4,True,10,154,0.001,TNS_0242_V.mp4,True,10,154
TNS_0253_V.mp4,10,100,0.0,TNS_0243_V.mp4,True,8,154,0.0001,TNS_0243_V.mp4,True,8,154,0.0002,TNS_0243_V.mp4,True,10,154,0.0003,TNS_0243_V.mp4,True,10,154,0.0004,TNS_0243_V.mp4,True,10,154,0.001,TNS_0243_V.mp4,True,10,154
TNS_0254_V.mp4,10,100,0.0,TNS_0244_V.mp4,True,7,154,0.0001,TNS_0244_V.mp4,True,7,154,0.0002,TNS_0244_V.mp4,True,8,154,0.0003,TNS_0244_V.mp4,True,10,154,0.0004,TNS_0244_V.mp4,True,10,154,0.001,TNS_0244_V.mp4,True,10,154
TNS_0255_V.mp4,10,100,0.0,TNS_0245_V.mp4,True,3,154,0.0001,TNS_0245_V.mp4,True,6,154,0.0002,TNS_0245_V.mp4,True,9,154,0.0003,TNS_0245_V.mp4,True,10,154,0.0004,TNS_0245_V.mp4,True,10,154,0.001,TNS_0245_V.mp4,True,10,154
TNS_0261_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0262_V.mp4,6,60,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0271_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0272_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0273_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0274_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0275_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0276_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0277_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0278_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0279_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0301_V.mp4,10,100,0.0,TNS_0311_V.mp4,True,5,154,0.0001,TNS_0311_V.mp4,True,8,154,0.0002,TNS_0311_V.mp4,True,10,154,0.0003,TNS_0311_V.mp4,True,10,154,0.0004,TNS_0311_V.mp4,True,10,154,0.001,TNS_0311_V.mp4,True,10,154
TNS_0302_V.mp4,10,100,0.0,TNS_0312_V.mp4,True,4,154,0.0001,TNS_0312_V.mp4,True,7,154,0.0002,TNS_0312_V.mp4,True,10,154,0.0003,TNS_0312_V.mp4,True,10,154,0.0004,TNS_0312_V.mp4,True,10,154,0.001,TNS_0312_V.mp4,True,10,154
TNS_0303_V.mp4,10,100,0.0,TNS_0313_V.mp4,True,6,154,0.0001,TNS_0313_V.mp4,True,9,154,0.0002,TNS_0313_V.mp4,True,9,154,0.0003,TNS_0313_V.mp4,True,10,154,0.0004,TNS_0313_V.mp4,True,10,154,0.001,TNS_0313_V.mp4,True,10,154
TNS_0304_V.mp4,10,100,0.0,TNS_0314_V.mp4,True,8,154,0.0001,TNS_0314_V.mp4,True,9,154,0.0002,TNS_0314_V.mp4,True,10,154,0.0003,TNS_0314_V.mp4,True,10,154,0.0004,TNS_0314_V.mp4,True,10,154,0.001,TNS_0314_V.mp4,True,10,154
TNS_0305_V.mp4,10,100,0.0,TNS_0315_V.mp4,True,4,154,0.0001,TNS_0315_V.mp4,True,5,154,0.0002,TNS_0315_V.mp4,True,8,154,0.0003,TNS_0315_V.mp4,True,10,154,0.0004,TNS_0315_V.mp4,True,10,154,0.001,TNS_0315_V.mp4,True,10,154
TNS_0306_V.mp4,10,100,0.0,TNS_0316_V.mp4,True,5,154,0.0001,TNS_0316_V.mp4,True,7,154,0.0002,TNS_0316_V.mp4,True,9,154,0.0003,TNS_0316_V.mp4,True,9,154,0.0004,TNS_0316_V.mp4,True,10,154,0.001,TNS_0316_V.mp4,True,10,154
TNS_0307_V.mp4,10,100,0.0,TNS_0317_V.mp4,True,9,154,0.0001,TNS_0317_V.mp4,True,9,154,0.0002,TNS_0317_V.mp4,True,10,154,0.0003,TNS_0317_V.mp4,True,10,154,0.0004,TNS_0317_V.mp4,True,10,154,0.001,TNS_0317_V.mp4,True,10,154
TNS_0308_V.mp4,10,100,0.0,TNS_0318_V.mp4,True,8,154,0.0001,TNS_0318_V.mp4,True,10,154,0.0002,TNS_0318_V.mp4,True,10,154,0.0003,TNS_0318_V.mp4,True,10,154,0.0004,TNS_0318_V.mp4,True,10,154,0.001,TNS_0318_V.mp4,True,10,154
TNS_0309_V.mp4,10,100,0.0,TNS_0319_V.mp4,True,6,154,0.0001,TNS_0319_V.mp4,True,9,154,0.0002,TNS_0319_V.mp4,True,10,154,0.0003,TNS_0319_V.mp4,True,10,154,0.0004,TNS_0319_V.mp4,True,10,154,0.001,TNS_0319_V.mp4,True,10,154
TNS_0311_V.mp4,10,100,0.0,TNS_0301_V.mp4,True,5,154,0.0001,TNS_0301_V.mp4,True,8,154,0.0002,TNS_0301_V.mp4,True,10,154,0.0003,TNS_0301_V.mp4,True,10,154,0.0004,TNS_0301_V.mp4,True,10,154,0.001,TNS_0301_V.mp4,True,10,154
TNS_0312_V.mp4,10,100,0.0,TNS_0302_V.mp4,True,4,154,0.0001,TNS_0302_V.mp4,True,7,154,0.0002,TNS_0302_V.mp4,True,10,154,0.0003,TNS_0302_V.mp4,True,10,154,0.0004,TNS_0302_V.mp4,True,10,154,0.001,TNS_0302_V.mp4,True,10,154
TNS_0313_V.mp4,10,100,0.0,TNS_0303_V.mp4,True,6,154,0.0001,TNS_0303_V.mp4,True,9,154,0.0002,TNS_0303_V.mp4,True,9,154,0.0003,TNS_0303_V.mp4,True,10,154,0.0004,TNS_0303_V.mp4,True,10,154,0.001,TNS_0303_V.mp4,True,10,154
TNS_0314_V.mp4,10,100,0.0,TNS_0304_V.mp4,True,8,154,0.0001,TNS_0304_V.mp4,True,9,154,0.0002,TNS_0304_V.mp4,True,10,154,0.0003,TNS_0304_V.mp4,True,10,154,0.0004,TNS_0304_V.mp4,True,10,154,0.001,TNS_0304_V.mp4,True,10,154
TNS_0315_V.mp4,10,100,0.0,TNS_0305_V.mp4,True,4,154,0.0001,TNS_0305_V.mp4,True,5,154,0.0002,TNS_0305_V.mp4,True,8,154,0.0003,TNS_0305_V.mp4,True,10,154,0.0004,TNS_0305_V.mp4,True,10,154,0.001,TNS_0305_V.mp4,True,10,154
TNS_0316_V.mp4,10,100,0.0,TNS_0306_V.mp4,True,5,154,0.0001,TNS_0306_V.mp4,True,7,154,0.0002,TNS_0306_V.mp4,True,9,154,0.0003,TNS_0306_V.mp4,True,9,154,0.0004,TNS_0306_V.mp4,True,10,154,0.001,TNS_0306_V.mp4,True,10,154
TNS_0317_V.mp4,10,100,0.0,TNS_0307_V.mp4,True,9,154,0.0001,TNS_0307_V.mp4,True,9,154,0.0002,TNS_0307_V.mp4,True,10,154,0.0003,TNS_0307_V.mp4,True,10,154,0.0004,TNS_0307_V.mp4,True,10,154,0.001,TNS_0307_V.mp4,True,10,154
TNS_0318_V.mp4,10,100,0.0,TNS_0308_V.mp4,True,8,154,0.0001,TNS_0308_V.mp4,True,10,154,0.0002,TNS_0308_V.mp4,True,10,154,0.0003,TNS_0308_V.mp4,True,10,154,0.0004,TNS_0308_V.mp4,True,10,154,0.001,TNS_0308_V.mp4,True,10,154
TNS_0319_V.mp4,10,100,0.0,TNS_0309_V.mp4,True,6,154,0.0001,TNS_0309_V.mp4,True,9,154,0.0002,TNS_0309_V.mp4,True,10,154,0.0003,TNS_0309_V.mp4,True,10,154,0.0004,TNS_0309_V.mp4,True,10,154,0.001,TNS_0309_V.mp4,True,10,154
TNS_0341_V.mp4,1,10,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0361_V.mp4,9,90,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0511_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0512_V.mp4,1,10,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0541_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0542_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0543_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0544_V.mp4,9,90,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0581_V.mp4,5,50,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0591_V.mp4,1,10,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0601_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0602_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0603_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0604_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0605_V.mp4,4,40,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0631_V.mp4,4,40,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0661_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0662_V.mp4,3,30,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0671_V.mp4,5,50,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0741_V.mp4,1,10,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0781_V.mp4,3,30,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0811_V.mp4,2,20,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_0861_V.mp4,8,80,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_1710_V.mp4,4,40,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_2710_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_2711_V.mp4,10,100,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_2712_V.mp4,9,90,0.0,None,False,0,154,0.0001,None,False,0,154,0.0002,None,False,0,154,0.0003,None,False,0,154,0.0004,None,False,0,154,0.001,None,False,0,154
TNS_3010_V.mp4,10,100,0.0,TNS_3110_V.mp4,True,7,154,0.0001,TNS_3110_V.mp4,True,10,154,0.0002,TNS_3110_V.mp4,True,10,154,0.0003,TNS_3110_V.mp4,True,10,154,0.0004,TNS_3110_V.mp4,True,10,154,0.001,TNS_3110_V.mp4,True,10,154
TNS_3011_V.mp4,10,100,0.0,TNS_3111_V.mp4,True,7,154,0.0001,TNS_3111_V.mp4,True,10,154,0.0002,TNS_3111_V.mp4,True,10,154,0.0003,TNS_3111_V.mp4,True,10,154,0.0004,TNS_3111_V.mp4,True,10,154,0.001,TNS_3111_V.mp4,True,10,154
TNS_3012_V.mp4,10,100,0.0,TNS_3112_V.mp4,True,6,154,0.0001,TNS_3112_V.mp4,True,8,154,0.0002,TNS_3112_V.mp4,True,9,154,0.0003,TNS_3112_V.mp4,True,10,154,0.0004,TNS_3112_V.mp4,True,10,154,0.001,TNS_3112_V.mp4,True,10,154
TNS_3013_V.mp4,10,100,0.0,TNS_3113_V.mp4,True,6,154,0.0001,TNS_3113_V.mp4,True,9,154,0.0002,TNS_3113_V.mp4,True,10,154,0.0003,TNS_3113_V.mp4,True,10,154,0.0004,TNS_3113_V.mp4,True,10,154,0.001,TNS_3113_V.mp4,True,10,154
TNS_3014_V.mp4,10,100,0.0,TNS_3114_V.mp4,True,5,154,0.0001,TNS_3114_V.mp4,True,8,154,0.0002,TNS_3114_V.mp4,True,10,154,0.0003,TNS_3114_V.mp4,True,10,154,0.0004,TNS_3114_V.mp4,True,10,154,0.001,TNS_3114_V.mp4,True,10,154
TNS_3015_V.mp4,10,100,0.0,TNS_3115_V.mp4,True,6,154,0.0001,TNS_3115_V.mp4,True,7,154,0.0002,TNS_3115_V.mp4,True,10,154,0.0003,TNS_3115_V.mp4,True,10,154,0.0004,TNS_3115_V.mp4,True,10,154,0.001,TNS_3115_V.mp4,True,10,154
TNS_3016_V.mp4,10,100,0.0,TNS_3116_V.mp4,True,8,154,0.0001,TNS_3116_V.mp4,True,8,154,0.0002,TNS_3116_V.mp4,True,10,154,0.0003,TNS_3116_V.mp4,True,10,154,0.0004,TNS_3116_V.mp4,True,10,154,0.001,TNS_3116_V.mp4,True,10,154
TNS_3017_V.mp4,10,100,0.0,TNS_3117_V.mp4,True,4,154,0.0001,TNS_3117_V.mp4,True,8,154,0.0002,TNS_3117_V.mp4,True,9,154,0.0003,TNS_3117_V.mp4,True,9,154,0.0004,TNS_3117_V.mp4,True,10,154,0.001,TNS_3117_V.mp4,True,10,154
TNS_3018_V.mp4,10,100,0.0,TNS_3118_V.mp4,True,6,154,0.0001,TNS_3118_V.mp4,True,8,154,0.0002,TNS_3118_V.mp4,True,10,154,0.0003,TNS_3118_V.mp4,True,10,154,0.0004,TNS_3118_V.mp4,True,10,154,0.001,TNS_3118_V.mp4,True,10,154
TNS_3019_V.mp4,10,100,0.0,TNS_3119_V.mp4,True,4,154,0.0001,TNS_3119_V.mp4,True,8,154,0.0002,TNS_3119_V.mp4,True,10,154,0.0003,TNS_3119_V.mp4,True,10,154,0.0004,TNS_3119_V.mp4,True,10,154,0.001,TNS_3119_V.mp4,True,10,154
TNS_3020_V.mp4,6,60,0.0,TNS_3120_V.mp4,True,3,154,0.0001,TNS_3120_V.mp4,True,6,154,0.0002,TNS_3120_V.mp4,True,6,154,0.0003,TNS_3120_V.mp4,True,6,154,0.0004,TNS_3120_V.mp4,True,6,154,0.001,TNS_3120_V.mp4,True,6,154
TNS_3110_V.mp4,10,100,0.0,TNS_3010_V.mp4,True,7,154,0.0001,TNS_3010_V.mp4,True,10,154,0.0002,TNS_3010_V.mp4,True,10,154,0.0003,TNS_3010_V.mp4,True,10,154,0.0004,TNS_3010_V.mp4,True,10,154,0.001,TNS_3010_V.mp4,True,10,154
TNS_3111_V.mp4,10,100,0.0,TNS_3011_V.mp4,True,7,154,0.0001,TNS_3011_V.mp4,True,10,154,0.0002,TNS_3011_V.mp4,True,10,154,0.0003,TNS_3011_V.mp4,True,10,154,0.0004,TNS_3011_V.mp4,True,10,154,0.001,TNS_3011_V.mp4,True,10,154
TNS_3112_V.mp4,10,100,0.0,TNS_3012_V.mp4,True,6,154,0.0001,TNS_3012_V.mp4,True,8,154,0.0002,TNS_3012_V.mp4,True,9,154,0.0003,TNS_3012_V.mp4,True,10,154,0.0004,TNS_3012_V.mp4,True,10,154,0.001,TNS_3012_V.mp4,True,10,154
TNS_3113_V.mp4,10,100,0.0,TNS_3013_V.mp4,True,6,154,0.0001,TNS_3013_V.mp4,True,9,154,0.0002,TNS_3013_V.mp4,True,10,154,0.0003,TNS_3013_V.mp4,True,10,154,0.0004,TNS_3013_V.mp4,True,10,154,0.001,TNS_3013_V.mp4,True,10,154
TNS_3114_V.mp4,10,100,0.0,TNS_3014_V.mp4,True,5,154,0.0001,TNS_3014_V.mp4,True,8,154,0.0002,TNS_3014_V.mp4,True,10,154,0.0003,TNS_3014_V.mp4,True,10,154,0.0004,TNS_3014_V.mp4,True,10,154,0.001,TNS_3014_V.mp4,True,10,154
TNS_3115_V.mp4,10,100,0.0,TNS_3015_V.mp4,True,6,154,0.0001,TNS_3015_V.mp4,True,7,154,0.0002,TNS_3015_V.mp4,True,10,154,0.0003,TNS_3015_V.mp4,True,10,154,0.0004,TNS_3015_V.mp4,True,10,154,0.001,TNS_3015_V.mp4,True,10,154
TNS_3116_V.mp4,10,100,0.0,TNS_3016_V.mp4,True,8,154,0.0001,TNS_3016_V.mp4,True,8,154,0.0002,TNS_3016_V.mp4,True,10,154,0.0003,TNS_3016_V.mp4,True,10,154,0.0004,TNS_3016_V.mp4,True,10,154,0.001,TNS_3016_V.mp4,True,10,154
TNS_3117_V.mp4,10,100,0.0,TNS_3017_V.mp4,True,4,154,0.0001,TNS_3017_V.mp4,True,8,154,0.0002,TNS_3017_V.mp4,True,9,154,0.0003,TNS_3017_V.mp4,True,9,154,0.0004,TNS_3017_V.mp4,True,10,154,0.001,TNS_3017_V.mp4,True,10,154
TNS_3118_V.mp4,10,100,0.0,TNS_3018_V.mp4,True,6,154,0.0001,TNS_3018_V.mp4,True,8,154,0.0002,TNS_3018_V.mp4,True,10,154,0.0003,TNS_3018_V.mp4,True,10,154,0.0004,TNS_3018_V.mp4,True,10,154,0.001,TNS_3018_V.mp4,True,10,154
TNS_3119_V.mp4,10,100,0.0,TNS_3019_V.mp4,True,4,154,0.0001,TNS_3019_V.mp4,True,8,154,0.0002,TNS_3019_V.mp4,True,10,154,0.0003,TNS_3019_V.mp4,True,10,154,0.0004,TNS_3019_V.mp4,True,10,154,0.001,TNS_3019_V.mp4,True,10,154
TNS_3120_V.mp4,6,60,0.0,TNS_3020_V.mp4,True,3,154,0.0001,TNS_3020_V.mp4,True,6,154,0.0002,TNS_3020_V.mp4,True,6,154,0.0003,TNS_3020_V.mp4,True,6,154,0.0004,TNS_3020_V.mp4,True,6,154,0.001,TNS_3020_V.mp4,True,6,154
